,stimulus,repeat,fish,date,stimulus_direction,tail_beat
1498,s14,1,2,20210413,downward,0
1499,s14,1,2,20210414,downward,0
1500,s14,1,2,20210422,upward,77
1501,s14,1,2,20210423,upward,0
1502,s14,1,2,20210427,backward,0
1503,s14,1,2,20210428,backward,0
1504,s14,1,2,20210503,rightward,0
1505,s14,1,2,20210504,leftward,0
1506,s14,2,1,20201125,forward,0
1507,s14,2,1,20201126,forward,13
1508,s14,2,1,20201210,forward,0
1509,s14,2,1,20201211,forward,0
1510,s14,2,1,20210226,backward,4
1511,s14,2,1,20210304,backward,0
1512,s14,2,1,20210305,rightward,0
1513,s14,2,1,20210311,rightward,8
1514,s14,2,1,20210325,rightward,7
1515,s14,2,1,20210326,rightward,56
1516,s14,2,1,20210330,upward,0
1517,s14,2,1,20210331,upward,0
1518,s14,2,1,20210413,downward,0
1519,s14,2,1,20210414,downward,0
1520,s14,2,1,20210422,upward,63
1521,s14,2,1,20210423,upward,3
1522,s14,2,1,20210427,backward,0
1523,s14,2,1,20210428,backward,0
1524,s14,2,1,20210503,rightward,0
1525,s14,2,1,20210504,leftward,0
1526,s14,2,2,20201120,forward,0
1527,s14,2,2,20201125,forward,63
1528,s14,2,2,20201126,forward,0
1529,s14,2,2,20201211,forward,0
1530,s14,2,2,20210226,backward,0
1531,s14,2,2,20210304,backward,0
1532,s14,2,2,20210311,rightward,6
1533,s14,2,2,20210326,rightward,20
1534,s14,2,2,20210330,upward,0
1535,s14,2,2,20210331,upward,0
1536,s14,2,2,20210413,downward,0
1537,s14,2,2,20210414,downward,0
1538,s14,2,2,20210422,upward,33
1539,s14,2,2,20210423,upward,0
1540,s14,2,2,20210427,backward,0
1541,s14,2,2,20210428,backward,0
1542,s14,2,2,20210503,rightward,2
1543,s14,2,2,20210504,leftward,0
1544,s14,3,1,20201125,forward,0
1545,s14,3,1,20201126,forward,40
1546,s14,3,1,20201210,forward,14
1547,s14,3,1,20201211,forward,0
1548,s14,3,1,20210226,backward,0
1549,s14,3,1,20210304,backward,12
1550,s14,3,1,20210305,rightward,0
1551,s14,3,1,20210311,rightward,9
1552,s14,3,1,20210325,rightward,64
1553,s14,3,1,20210326,rightward,41
1554,s14,3,1,20210330,upward,0
1555,s14,3,1,20210331,upward,0
1556,s14,3,1,20210413,downward,0
1557,s14,3,1,20210414,downward,0
1558,s14,3,1,20210422,upward,0
1559,s14,3,1,20210423,upward,0
1560,s14,3,1,20210427,backward,0
1561,s14,3,1,20210428,backward,0
1562,s14,3,1,20210503,rightward,0
1563,s14,3,1,20210504,leftward,0
1564,s14,3,2,20201120,forward,0
1565,s14,3,2,20201125,forward,89
1566,s14,3,2,20201126,forward,0
1567,s14,3,2,20201211,forward,0
1568,s14,3,2,20210226,backward,0
1569,s14,3,2,20210304,backward,0
1570,s14,3,2,20210311,rightward,9
1571,s14,3,2,20210326,rightward,30
1572,s14,3,2,20210330,upward,0
1573,s14,3,2,20210331,upward,0
1574,s14,3,2,20210413,downward,0
1575,s14,3,2,20210414,downward,0
1576,s14,3,2,20210422,upward,0
1577,s14,3,2,20210423,upward,0
1578,s14,3,2,20210427,backward,0
1579,s14,3,2,20210428,backward,0
1580,s14,3,2,20210503,rightward,0
1581,s14,3,2,20210504,leftward,0
1582,s15,1,1,20201125,forward,112
1583,s15,1,1,20201126,forward,26
1584,s15,1,1,20201210,forward,48
1585,s15,1,1,20201211,forward,89
1586,s15,1,1,20210226,backward,0
1587,s15,1,1,20210304,backward,0
1588,s15,1,1,20210305,rightward,52
1589,s15,1,1,20210311,rightward,0
1590,s15,1,1,20210325,rightward,0
1591,s15,1,1,20210326,rightward,0
1592,s15,1,1,20210330,upward,0
1593,s15,1,1,20210331,upward,0
1594,s15,1,1,20210413,downward,0
1595,s15,1,1,20210414,downward,0
1596,s15,1,1,20210422,upward,0
1597,s15,1,1,20210423,upward,1
1598,s15,1,1,20210427,backward,22
1599,s15,1,1,20210428,backward,0
1600,s15,1,1,20210503,rightward,0
1601,s15,1,1,20210504,leftward,1
1602,s15,1,2,20201120,forward,49
1603,s15,1,2,20201126,forward,1
1604,s15,1,2,20201211,forward,10
1605,s15,1,2,20210226,backward,0
1606,s15,1,2,20210304,backward,0
1607,s15,1,2,20210311,rightward,0
1608,s15,1,2,20210326,rightward,0
1609,s15,1,2,20210330,upward,0
1610,s15,1,2,20210331,upward,0
1611,s15,1,2,20210413,downward,0
1612,s15,1,2,20210414,downward,0
1613,s15,1,2,20210422,upward,0
1614,s15,1,2,20210423,upward,0
1615,s15,1,2,20210427,backward,0
1616,s15,1,2,20210428,backward,0
1617,s15,1,2,20210503,rightward,20
1618,s15,1,2,20210504,leftward,0
1619,s15,2,1,20201125,forward,142
1620,s15,2,1,20201126,forward,15
1621,s15,2,1,20201210,forward,38
1622,s15,2,1,20201211,forward,80
1623,s15,2,1,20210226,backward,0
1624,s15,2,1,20210304,backward,0
1625,s15,2,1,20210305,rightward,24
1626,s15,2,1,20210311,rightward,0
1627,s15,2,1,20210325,rightward,0
1628,s15,2,1,20210326,rightward,0
1629,s15,2,1,20210330,upward,0
1630,s15,2,1,20210331,upward,0
1631,s15,2,1,20210413,downward,0
1632,s15,2,1,20210414,downward,0
1633,s15,2,1,20210422,upward,51
1634,s15,2,1,20210423,upward,0
1635,s15,2,1,20210427,backward,0
1636,s15,2,1,20210428,backward,0
1637,s15,2,1,20210503,rightward,5
1638,s15,2,1,20210504,leftward,0
1639,s15,2,2,20201120,forward,66
1640,s15,2,2,20201125,forward,68
1641,s15,2,2,20201126,forward,0
1642,s15,2,2,20201211,forward,32
1643,s15,2,2,20210226,backward,0
1644,s15,2,2,20210304,backward,0
1645,s15,2,2,20210311,rightward,0
1646,s15,2,2,20210326,rightward,0
1647,s15,2,2,20210330,upward,0
1648,s15,2,2,20210331,upward,0
1649,s15,2,2,20210413,downward,0
1650,s15,2,2,20210414,downward,0
1651,s15,2,2,20210422,upward,0
1652,s15,2,2,20210423,upward,0
1653,s15,2,2,20210427,backward,0
1654,s15,2,2,20210428,backward,0
1655,s15,2,2,20210503,rightward,33
1656,s15,2,2,20210504,leftward,33
1657,s15,3,1,20201125,forward,103
1658,s15,3,1,20201126,forward,56
1659,s15,3,1,20201210,forward,16
1660,s15,3,1,20201211,forward,18
1661,s15,3,1,20210226,backward,0
1662,s15,3,1,20210304,backward,0
1663,s15,3,1,20210305,rightward,28
1664,s15,3,1,20210311,rightward,0
1665,s15,3,1,20210325,rightward,0
1666,s15,3,1,20210326,rightward,0
1667,s15,3,1,20210330,upward,0
1668,s15,3,1,20210331,upward,0
1669,s15,3,1,20210413,downward,0
1670,s15,3,1,20210414,downward,0
1671,s15,3,1,20210422,upward,0
1672,s15,3,1,20210423,upward,0
1673,s15,3,1,20210427,backward,0
1674,s15,3,1,20210428,backward,0
1675,s15,3,1,20210503,rightward,0
1676,s15,3,1,20210504,leftward,0
1677,s15,3,2,20201120,forward,52
1678,s15,3,2,20201125,forward,0
1679,s15,3,2,20201126,forward,7
1680,s15,3,2,20201211,forward,26
1681,s15,3,2,20210226,backward,0
1682,s15,3,2,20210304,backward,0
1683,s15,3,2,20210311,rightward,0
1684,s15,3,2,20210326,rightward,0
1685,s15,3,2,20210330,upward,0
1686,s15,3,2,20210331,upward,0
1687,s15,3,2,20210413,downward,0
1688,s15,3,2,20210414,downward,0
1689,s15,3,2,20210422,upward,9
1690,s15,3,2,20210423,upward,0
1691,s15,3,2,20210427,backward,0
1692,s15,3,2,20210428,backward,0
1693,s15,3,2,20210503,rightward,6
1694,s15,3,2,20210504,leftward,17
1695,s16,1,1,20201125,forward,41
1696,s16,1,1,20201126,forward,34
1697,s16,1,1,20201210,forward,43
1698,s16,1,1,20201211,forward,106
1699,s16,1,1,20210226,backward,0
1700,s16,1,1,20210304,backward,0
1701,s16,1,1,20210305,rightward,0
1702,s16,1,1,20210311,rightward,0
1703,s16,1,1,20210325,rightward,0
1704,s16,1,1,20210326,rightward,5
1705,s16,1,1,20210330,upward,0
1706,s16,1,1,20210331,upward,0
1707,s16,1,1,20210413,downward,6
1708,s16,1,1,20210414,downward,0
1709,s16,1,1,20210422,upward,0
1710,s16,1,1,20210423,upward,0
1711,s16,1,1,20210427,backward,0
1712,s16,1,1,20210428,backward,0
1713,s16,1,1,20210503,rightward,12
1714,s16,1,1,20210504,leftward,0
1715,s16,1,2,20201120,forward,63
1716,s16,1,2,20201126,forward,51
1717,s16,1,2,20201211,forward,0
1718,s16,1,2,20210226,backward,0
1719,s16,1,2,20210304,backward,0
1720,s16,1,2,20210311,rightward,0
1721,s16,1,2,20210326,rightward,0
1722,s16,1,2,20210330,upward,0
1723,s16,1,2,20210331,upward,0
1724,s16,1,2,20210413,downward,0
1725,s16,1,2,20210414,downward,0
1726,s16,1,2,20210422,upward,0
1727,s16,1,2,20210423,upward,0
1728,s16,1,2,20210427,backward,0
1729,s16,1,2,20210428,backward,0
1730,s16,1,2,20210503,rightward,0
1731,s16,1,2,20210504,leftward,0
1732,s16,2,1,20201125,forward,69
1733,s16,2,1,20201126,forward,51
1734,s16,2,1,20201210,forward,98
1735,s16,2,1,20201211,forward,97
1736,s16,2,1,20210226,backward,0
1737,s16,2,1,20210304,backward,7
1738,s16,2,1,20210305,rightward,18
1739,s16,2,1,20210311,rightward,0
1740,s16,2,1,20210325,rightward,0
1741,s16,2,1,20210326,rightward,9
1742,s16,2,1,20210330,upward,0
1743,s16,2,1,20210331,upward,0
1744,s16,2,1,20210413,downward,0
1745,s16,2,1,20210414,downward,0
1746,s16,2,1,20210422,upward,0
1747,s16,2,1,20210423,upward,0
1748,s16,2,1,20210427,backward,0
1749,s16,2,1,20210428,backward,0
1750,s16,2,1,20210503,rightward,0
1751,s16,2,1,20210504,leftward,0
1752,s16,2,2,20201120,forward,52
1753,s16,2,2,20201125,forward,187
1754,s16,2,2,20201126,forward,13
1755,s16,2,2,20201211,forward,38
1756,s16,2,2,20210226,backward,7
1757,s16,2,2,20210304,backward,12
1758,s16,2,2,20210311,rightward,0
1759,s16,2,2,20210326,rightward,0
1760,s16,2,2,20210330,upward,1
1761,s16,2,2,20210331,upward,0
1762,s16,2,2,20210413,downward,0
1763,s16,2,2,20210414,downward,0
1764,s16,2,2,20210422,upward,0
1765,s16,2,2,20210423,upward,0
1766,s16,2,2,20210427,backward,0
1767,s16,2,2,20210428,backward,0
1768,s16,2,2,20210503,rightward,0
1769,s16,2,2,20210504,leftward,1
1770,s16,3,1,20201125,forward,138
1771,s16,3,1,20201126,forward,34
1772,s16,3,1,20201210,forward,39
1773,s16,3,1,20201211,forward,77
1774,s16,3,1,20210226,backward,10
1775,s16,3,1,20210304,backward,0
1776,s16,3,1,20210305,rightward,19
1777,s16,3,1,20210311,rightward,0
1778,s16,3,1,20210325,rightward,3
1779,s16,3,1,20210326,rightward,11
1780,s16,3,1,20210330,upward,2
1781,s16,3,1,20210331,upward,0
1782,s16,3,1,20210413,downward,1
1783,s16,3,1,20210414,downward,1
1784,s16,3,1,20210422,upward,0
1785,s16,3,1,20210423,upward,0
1786,s16,3,1,20210427,backward,0
1787,s16,3,1,20210428,backward,0
1788,s16,3,1,20210503,rightward,25
1789,s16,3,1,20210504,leftward,0
1790,s16,3,2,20201120,forward,46
1791,s16,3,2,20201125,forward,58
1792,s16,3,2,20201126,forward,0
1793,s16,3,2,20201211,forward,0
1794,s16,3,2,20210226,backward,0
1795,s16,3,2,20210304,backward,0
1796,s16,3,2,20210311,rightward,0
1797,s16,3,2,20210326,rightward,0
1798,s16,3,2,20210330,upward,2
1799,s16,3,2,20210331,upward,0
1800,s16,3,2,20210413,downward,0
1801,s16,3,2,20210414,downward,0
1802,s16,3,2,20210422,upward,0
1803,s16,3,2,20210423,upward,0
1804,s16,3,2,20210427,backward,0
1805,s16,3,2,20210428,backward,0
1806,s16,3,2,20210503,rightward,0
1807,s16,3,2,20210504,leftward,26
1808,s17,1,1,20201125,forward,0
1809,s17,1,1,20201126,forward,11
1810,s17,1,1,20201210,forward,0
1811,s17,1,1,20201211,forward,70
1812,s17,1,1,20210226,backward,0
1813,s17,1,1,20210304,backward,0
1814,s17,1,1,20210305,rightward,0
1815,s17,1,1,20210311,rightward,0
1816,s17,1,1,20210325,rightward,43
1817,s17,1,1,20210326,rightward,47
1818,s17,1,1,20210330,upward,0
1819,s17,1,1,20210331,upward,0
1820,s17,1,1,20210413,downward,0
1821,s17,1,1,20210414,downward,0
1822,s17,1,1,20210422,upward,0
1823,s17,1,1,20210423,upward,0
1824,s17,1,1,20210427,backward,0
1825,s17,1,1,20210428,backward,0
1826,s17,1,1,20210503,rightward,2
1827,s17,1,1,20210504,leftward,7
1828,s17,1,2,20201120,forward,20
1829,s17,1,2,20201126,forward,0
1830,s17,1,2,20201211,forward,0
1831,s17,1,2,20210226,backward,0
1832,s17,1,2,20210304,backward,0
1833,s17,1,2,20210311,rightward,0
1834,s17,1,2,20210326,rightward,0
1835,s17,1,2,20210330,upward,0
1836,s17,1,2,20210331,upward,0
1837,s17,1,2,20210413,downward,0
1838,s17,1,2,20210414,downward,0
1839,s17,1,2,20210422,upward,0
1840,s17,1,2,20210423,upward,0
1841,s17,1,2,20210427,backward,0
1842,s17,1,2,20210428,backward,0
1843,s17,1,2,20210503,rightward,0
1844,s17,1,2,20210504,leftward,0
1845,s17,2,1,20201125,forward,0
1846,s17,2,1,20201126,forward,0
1847,s17,2,1,20201210,forward,0
1848,s17,2,1,20201211,forward,62
1849,s17,2,1,20210226,backward,1
1850,s17,2,1,20210304,backward,0
1851,s17,2,1,20210305,rightward,0
1852,s17,2,1,20210311,rightward,6
1853,s17,2,1,20210325,rightward,17
1854,s17,2,1,20210326,rightward,40
1855,s17,2,1,20210330,upward,0
1856,s17,2,1,20210331,upward,0
1857,s17,2,1,20210413,downward,0
1858,s17,2,1,20210414,downward,0
1859,s17,2,1,20210422,upward,24
1860,s17,2,1,20210423,upward,0
1861,s17,2,1,20210427,backward,0
1862,s17,2,1,20210428,backward,5
1863,s17,2,1,20210503,rightward,0
1864,s17,2,1,20210504,leftward,0
1865,s17,2,2,20201120,forward,0
1866,s17,2,2,20201125,forward,0
1867,s17,2,2,20201126,forward,6
1868,s17,2,2,20201211,forward,0
1869,s17,2,2,20210226,backward,0
1870,s17,2,2,20210304,backward,0
1871,s17,2,2,20210311,rightward,0
1872,s17,2,2,20210326,rightward,20
1873,s17,2,2,20210330,upward,0
1874,s17,2,2,20210331,upward,0
1875,s17,2,2,20210413,downward,0
1876,s17,2,2,20210414,downward,0
1877,s17,2,2,20210422,upward,0
1878,s17,2,2,20210423,upward,0
1879,s17,2,2,20210427,backward,0
1880,s17,2,2,20210428,backward,0
1881,s17,2,2,20210503,rightward,0
1882,s17,2,2,20210504,leftward,0
1883,s17,3,1,20201125,forward,0
1884,s17,3,1,20201126,forward,66
1885,s17,3,1,20201210,forward,0
1886,s17,3,1,20201211,forward,65
1887,s17,3,1,20210226,backward,0
1888,s17,3,1,20210304,backward,12
1889,s17,3,1,20210305,rightward,0
1890,s17,3,1,20210311,rightward,0
1891,s17,3,1,20210325,rightward,67
1892,s17,3,1,20210326,rightward,27
1893,s17,3,1,20210330,upward,0
1894,s17,3,1,20210331,upward,0
1895,s17,3,1,20210413,downward,0
1896,s17,3,1,20210414,downward,0
1897,s17,3,1,20210422,upward,0
1898,s17,3,1,20210423,upward,0
1899,s17,3,1,20210427,backward,0
1900,s17,3,1,20210428,backward,0
1901,s17,3,1,20210503,rightward,0
1902,s17,3,1,20210504,leftward,0
1903,s17,3,2,20201120,forward,48
1904,s17,3,2,20201125,forward,0
1905,s17,3,2,20201126,forward,0
1906,s17,3,2,20201211,forward,0
1907,s17,3,2,20210226,backward,0
1908,s17,3,2,20210304,backward,0
1909,s17,3,2,20210311,rightward,0
1910,s17,3,2,20210326,rightward,26
1911,s17,3,2,20210330,upward,0
1912,s17,3,2,20210331,upward,0
1913,s17,3,2,20210413,downward,0
1914,s17,3,2,20210414,downward,0
1915,s17,3,2,20210422,upward,0
1916,s17,3,2,20210423,upward,0
1917,s17,3,2,20210427,backward,6
1918,s17,3,2,20210428,backward,0
1919,s17,3,2,20210503,rightward,0
1920,s17,3,2,20210504,leftward,0
1921,s18,1,1,20201125,forward,0
1922,s18,1,1,20201126,forward,29
1923,s18,1,1,20201210,forward,0
1924,s18,1,1,20201211,forward,73
1925,s18,1,1,20210226,backward,0
1926,s18,1,1,20210304,backward,0
1927,s18,1,1,20210305,rightward,13
1928,s18,1,1,20210311,rightward,0
1929,s18,1,1,20210325,rightward,0
1930,s18,1,1,20210326,rightward,0
1931,s18,1,1,20210330,upward,0
1932,s18,1,1,20210331,upward,0
1933,s18,1,1,20210413,downward,0
1934,s18,1,1,20210414,downward,0
1935,s18,1,1,20210422,upward,0
1936,s18,1,1,20210423,upward,0
1937,s18,1,1,20210427,backward,0
1938,s18,1,1,20210428,backward,0
1939,s18,1,1,20210503,rightward,1
1940,s18,1,1,20210504,leftward,7
1941,s18,1,2,20201120,forward,0
1942,s18,1,2,20201126,forward,5
1943,s18,1,2,20201211,forward,0
1944,s18,1,2,20210226,backward,0
1945,s18,1,2,20210304,backward,0
1946,s18,1,2,20210311,rightward,0
1947,s18,1,2,20210326,rightward,0
1948,s18,1,2,20210330,upward,0
1949,s18,1,2,20210331,upward,0
1950,s18,1,2,20210413,downward,0
1951,s18,1,2,20210414,downward,0
1952,s18,1,2,20210422,upward,0
1953,s18,1,2,20210423,upward,0
1954,s18,1,2,20210427,backward,0
1955,s18,1,2,20210428,backward,0
1956,s18,1,2,20210503,rightward,11
1957,s18,1,2,20210504,leftward,0
1958,s18,2,1,20201125,forward,0
1959,s18,2,1,20201126,forward,17
1960,s18,2,1,20201210,forward,0
1961,s18,2,1,20201211,forward,0
1962,s18,2,1,20210226,backward,0
1963,s18,2,1,20210304,backward,1
1964,s18,2,1,20210305,rightward,6
1965,s18,2,1,20210311,rightward,0
1966,s18,2,1,20210325,rightward,0
1967,s18,2,1,20210326,rightward,0
1968,s18,2,1,20210330,upward,0
1969,s18,2,1,20210331,upward,0
1970,s18,2,1,20210413,downward,0
1971,s18,2,1,20210414,downward,0
1972,s18,2,1,20210422,upward,10
1973,s18,2,1,20210423,upward,0
1974,s18,2,1,20210427,backward,0
1975,s18,2,1,20210428,backward,0
1976,s18,2,1,20210503,rightward,0
1977,s18,2,1,20210504,leftward,9
1978,s18,2,2,20201120,forward,0
1979,s18,2,2,20201125,forward,155
1980,s18,2,2,20201126,forward,14
1981,s18,2,2,20201211,forward,30
1982,s18,2,2,20210226,backward,0
1983,s18,2,2,20210304,backward,0
1984,s18,2,2,20210311,rightward,0
1985,s18,2,2,20210326,rightward,0
1986,s18,2,2,20210330,upward,0
1987,s18,2,2,20210331,upward,0
1988,s18,2,2,20210413,downward,0
1989,s18,2,2,20210414,downward,0
1990,s18,2,2,20210422,upward,5
1991,s18,2,2,20210423,upward,0
1992,s18,2,2,20210427,backward,0
1993,s18,2,2,20210428,backward,0
1994,s18,2,2,20210503,rightward,22
1995,s18,2,2,20210504,leftward,0
1996,s18,3,1,20201125,forward,0
1997,s18,3,1,20201126,forward,36
1998,s18,3,1,20201210,forward,17
1999,s18,3,1,20201211,forward,0
2000,s18,3,1,20210226,backward,0
2001,s18,3,1,20210304,backward,0
2002,s18,3,1,20210305,rightward,9
2003,s18,3,1,20210311,rightward,0
2004,s18,3,1,20210325,rightward,0
2005,s18,3,1,20210326,rightward,0
2006,s18,3,1,20210330,upward,0
2007,s18,3,1,20210331,upward,0
2008,s18,3,1,20210413,downward,0
2009,s18,3,1,20210414,downward,0
2010,s18,3,1,20210422,upward,0
2011,s18,3,1,20210423,upward,0
2012,s18,3,1,20210427,backward,0
2013,s18,3,1,20210428,backward,0
2014,s18,3,1,20210503,rightward,31
2015,s18,3,1,20210504,leftward,0
2016,s18,3,2,20201120,forward,32
2017,s18,3,2,20201125,forward,225
2018,s18,3,2,20201126,forward,0
2019,s18,3,2,20201211,forward,4
2020,s18,3,2,20210226,backward,0
2021,s18,3,2,20210304,backward,5
2022,s18,3,2,20210311,rightward,0
2023,s18,3,2,20210326,rightward,0
2024,s18,3,2,20210330,upward,0
2025,s18,3,2,20210331,upward,0
2026,s18,3,2,20210413,downward,0
2027,s18,3,2,20210414,downward,0
2028,s18,3,2,20210422,upward,0
2029,s18,3,2,20210423,upward,0
2030,s18,3,2,20210427,backward,0
2031,s18,3,2,20210428,backward,0
2032,s18,3,2,20210503,rightward,20
2033,s18,3,2,20210504,leftward,0
2034,s19,1,1,20201125,forward,147
2035,s19,1,1,20201126,forward,19
2036,s19,1,1,20201210,forward,0
2037,s19,1,1,20201211,forward,68
2038,s19,1,1,20210226,backward,1
2039,s19,1,1,20210304,backward,0
2040,s19,1,1,20210305,rightward,0
2041,s19,1,1,20210311,rightward,0
2042,s19,1,1,20210325,rightward,0
2043,s19,1,1,20210326,rightward,0
2044,s19,1,1,20210330,upward,0
2045,s19,1,1,20210331,upward,0
2046,s19,1,1,20210413,downward,0
2047,s19,1,1,20210414,downward,0
2048,s19,1,1,20210422,upward,0
2049,s19,1,1,20210423,upward,0
2050,s19,1,1,20210427,backward,0
2051,s19,1,1,20210428,backward,6
2052,s19,1,1,20210503,rightward,0
2053,s19,1,1,20210504,leftward,14
2054,s19,1,2,20201120,forward,51
2055,s19,1,2,20201126,forward,8
2056,s19,1,2,20201211,forward,26
2057,s19,1,2,20210226,backward,0
2058,s19,1,2,20210304,backward,0
2059,s19,1,2,20210311,rightward,0
2060,s19,1,2,20210326,rightward,0
2061,s19,1,2,20210330,upward,0
2062,s19,1,2,20210331,upward,0
2063,s19,1,2,20210413,downward,0
2064,s19,1,2,20210414,downward,0
2065,s19,1,2,20210422,upward,0
2066,s19,1,2,20210423,upward,0
2067,s19,1,2,20210427,backward,0
2068,s19,1,2,20210428,backward,0
2069,s19,1,2,20210503,rightward,0
2070,s19,1,2,20210504,leftward,4
2071,s19,2,1,20201125,forward,125
2072,s19,2,1,20201126,forward,16
2073,s19,2,1,20201210,forward,0
2074,s19,2,1,20201211,forward,65
2075,s19,2,1,20210226,backward,0
2076,s19,2,1,20210304,backward,0
2077,s19,2,1,20210305,rightward,0
2078,s19,2,1,20210311,rightward,0
2079,s19,2,1,20210325,rightward,14
2080,s19,2,1,20210326,rightward,0
2081,s19,2,1,20210330,upward,0
2082,s19,2,1,20210331,upward,0
2083,s19,2,1,20210413,downward,0
2084,s19,2,1,20210414,downward,0
2085,s19,2,1,20210422,upward,12
2086,s19,2,1,20210423,upward,0
2087,s19,2,1,20210427,backward,10
2088,s19,2,1,20210428,backward,7
2089,s19,2,1,20210503,rightward,0
2090,s19,2,1,20210504,leftward,0
2091,s19,2,2,20201120,forward,50
2092,s19,2,2,20201125,forward,102
2093,s19,2,2,20201126,forward,6
2094,s19,2,2,20201211,forward,70
2095,s19,2,2,20210226,backward,0
2096,s19,2,2,20210304,backward,0
2097,s19,2,2,20210311,rightward,0
2098,s19,2,2,20210326,rightward,0
2099,s19,2,2,20210330,upward,0
2100,s19,2,2,20210331,upward,0
2101,s19,2,2,20210413,downward,0
2102,s19,2,2,20210414,downward,0
2103,s19,2,2,20210422,upward,0
2104,s19,2,2,20210423,upward,0
2105,s19,2,2,20210427,backward,0
2106,s19,2,2,20210428,backward,0
2107,s19,2,2,20210503,rightward,0
2108,s19,2,2,20210504,leftward,4
2109,s19,3,1,20201125,forward,198
2110,s19,3,1,20201126,forward,63
2111,s19,3,1,20201210,forward,42
2112,s19,3,1,20201211,forward,106
2113,s19,3,1,20210226,backward,0
2114,s19,3,1,20210304,backward,0
2115,s19,3,1,20210305,rightward,1
2116,s19,3,1,20210311,rightward,0
2117,s19,3,1,20210325,rightward,14
2118,s19,3,1,20210326,rightward,5
2119,s19,3,1,20210330,upward,0
2120,s19,3,1,20210331,upward,0
2121,s19,3,1,20210413,downward,0
2122,s19,3,1,20210414,downward,0
2123,s19,3,1,20210422,upward,7
2124,s19,3,1,20210423,upward,0
2125,s19,3,1,20210427,backward,0
2126,s19,3,1,20210428,backward,0
2127,s19,3,1,20210503,rightward,0
2128,s19,3,1,20210504,leftward,0
2129,s19,3,2,20201120,forward,70
2130,s19,3,2,20201125,forward,76
2131,s19,3,2,20201126,forward,2
2132,s19,3,2,20201211,forward,19
2133,s19,3,2,20210226,backward,0
2134,s19,3,2,20210304,backward,0
2135,s19,3,2,20210311,rightward,0
2136,s19,3,2,20210326,rightward,0
2137,s19,3,2,20210330,upward,6
2138,s19,3,2,20210331,upward,0
2139,s19,3,2,20210413,downward,0
2140,s19,3,2,20210414,downward,0
2141,s19,3,2,20210422,upward,0
2142,s19,3,2,20210423,upward,0
2143,s19,3,2,20210427,backward,0
2144,s19,3,2,20210428,backward,0
2145,s19,3,2,20210503,rightward,0
2146,s19,3,2,20210504,leftward,2
2147,s20,1,1,20210305,rightward,1
2148,s20,1,1,20210311,rightward,0
2149,s20,1,1,20210325,rightward,0
2150,s20,1,1,20210326,rightward,3
2151,s20,1,1,20210330,upward,44
2152,s20,1,1,20210331,upward,53
2153,s20,1,1,20210413,downward,144
2154,s20,1,1,20210414,downward,116
2155,s20,1,1,20210422,upward,74
2156,s20,1,1,20210423,upward,28
2157,s20,1,1,20210503,rightward,0
2158,s20,1,1,20210504,leftward,0
2159,s20,1,2,20210311,rightward,0
2160,s20,1,2,20210326,rightward,0
2161,s20,1,2,20210330,upward,63
2162,s20,1,2,20210331,upward,39
2163,s20,1,2,20210413,downward,55
2164,s20,1,2,20210414,downward,87
2165,s20,1,2,20210422,upward,111
2166,s20,1,2,20210423,upward,82
2167,s20,1,2,20210503,rightward,0
2168,s20,1,2,20210504,leftward,0
2169,s20,2,1,20210305,rightward,10
2170,s20,2,1,20210311,rightward,0
2171,s20,2,1,20210325,rightward,0
2172,s20,2,1,20210326,rightward,37
2173,s20,2,1,20210503,rightward,0
2174,s20,2,1,20210504,leftward,0
2175,s20,2,2,20210311,rightward,0
2176,s20,2,2,20210326,rightward,0
2177,s20,2,2,20210422,upward,111
2178,s20,2,2,20210503,rightward,0
2179,s20,2,2,20210504,leftward,15
2180,s20,3,1,20210305,rightward,0
2181,s20,3,1,20210311,rightward,0
2182,s20,3,1,20210325,rightward,22
2183,s20,3,1,20210326,rightward,50
2184,s20,3,1,20210503,rightward,38
2185,s20,3,1,20210504,leftward,0
2186,s20,3,2,20210311,rightward,0
2187,s20,3,2,20210326,rightward,17
2188,s20,3,2,20210503,rightward,0
2189,s20,3,2,20210504,leftward,63
2190,s21,1,1,20210305,rightward,0
2191,s21,1,1,20210311,rightward,0
2192,s21,1,1,20210325,rightward,0
2193,s21,1,1,20210326,rightward,0
2194,s21,1,1,20210503,rightward,3
2195,s21,1,1,20210504,leftward,0
2196,s21,1,2,20210311,rightward,0
2197,s21,1,2,20210326,rightward,0
2198,s21,1,2,20210503,rightward,3
2199,s21,1,2,20210504,leftward,0
2200,s21,2,1,20210305,rightward,9
2201,s21,2,1,20210311,rightward,29
2202,s21,2,1,20210325,rightward,0
2203,s21,2,1,20210326,rightward,1
2204,s21,2,1,20210503,rightward,0
2205,s21,2,1,20210504,leftward,0
2206,s21,2,2,20210311,rightward,0
2207,s21,2,2,20210326,rightward,0
2208,s21,2,2,20210503,rightward,13
2209,s21,2,2,20210504,leftward,0
2210,s21,3,1,20210305,rightward,0
2211,s21,3,1,20210311,rightward,0
2212,s21,3,1,20210325,rightward,0
2213,s21,3,1,20210326,rightward,0
2214,s21,3,1,20210503,rightward,5
2215,s21,3,1,20210504,leftward,15
2216,s21,3,2,20210311,rightward,0
2217,s21,3,2,20210326,rightward,0
2218,s21,3,2,20210503,rightward,0
2219,s21,3,2,20210504,leftward,49
2220,s22,1,1,20210305,rightward,6
